Method_Call_No,Suspiciousness,Ranking
1,0.007352941176470588,268
2,0.0,314
3,0.005050505050505051,288
4,0.0,314
5,0.009174311926605505,261
6,0.0,314
7,0.0,314
8,0.0,314
9,0.0,314
10,0.0,314
11,0.03180212014134275,183
12,0.05555555555555555,120
13,0.0,314
14,0.0,314
15,0.01694915254237288,230
16,0.0,314
17,0.047619047619047616,152
18,0.02,221
19,0.0,314
20,0.017241379310344827,229
21,0.0,314
22,0.0,314
23,0.0,314
24,0.0,314
25,0.0,314
26,0.0,314
27,0.0,314
28,0.0,314
29,0.0,314
30,0.0,314
31,0.0,314
32,0.01639344262295082,234
33,0.0,314
34,0.024132730015082957,211
35,0.0,314
36,0.0,314
37,0.0,314
38,0.0,314
39,0.0,314
40,0.5,5
41,0.0013774104683195593,312
42,0.0893854748603352,71
43,0.0,314
44,0.16623376623376623,29
45,0.0,314
46,0.0,314
47,0.0,314
48,0.029684601113172542,189
49,0.0,314
50,0.0,314
51,0.0,314
52,0.05161290322580645,134
53,0.0,314
54,0.0,314
55,0.0,314
56,0.0,314
57,0.0,314
58,0.053156146179401995,126
59,0.0,314
60,0.0,314
61,0.0,314
62,0.0,314
63,0.0,314
64,0.0,314
65,0.0,314
66,0.0,314
67,0.0,314
68,0.0,314
69,0.0,314
70,0.0,314
71,0.0,314
72,0.0,314
73,0.0,314
74,0.0,314
75,0.0,314
76,0.0,314
77,0.0,314
78,0.0,314
79,0.0,314
80,0.0,314
81,0.0,314
82,0.0,314
83,0.0,314
84,0.0,314
85,0.0,314
86,0.0,314
87,0.0,314
88,0.0,314
89,0.0,314
90,0.0,314
91,0.0,314
92,0.0,314
93,0.0,314
94,0.0,314
95,0.0,314
96,0.0,314
97,0.0,314
98,0.0,314
99,0.0,314
100,0.0,314
101,0.0,314
102,0.0547945205479452,122
103,0.0,314
104,0.0028653295128939827,305
105,0.08532423208191127,75
106,0.0,314
107,0.005050505050505051,288
108,0.0,314
109,0.005434782608695652,285
110,0.0,314
111,0.0,314
112,0.0,314
113,0.0,314
114,0.12562814070351758,47
115,0.0,314
116,0.0,314
117,0.0,314
118,0.0,314
119,0.0,314
120,0.0,314
121,0.0,314
122,0.0,314
123,0.0,314
124,0.0,314
125,0.1636828644501279,34
126,0.0,314
127,0.0,314
128,0.0,314
129,0.0,314
130,0.0,314
131,0.0,314
132,0.0,314
133,0.0,314
134,0.1641025641025641,33
135,0.0,314
136,0.0,314
137,0.16120906801007556,35
138,0.0,314
139,0.12475633528265107,50
140,0.0,314
141,0.12562814070351758,47
142,0.0,314
143,0.0,314
144,0.0,314
145,0.0,314
146,0.0,314
147,0.08223684210526316,80
148,0.09682299546142209,61
149,0.025936599423631124,204
150,0.0,314
151,0.03819173811379579,172
152,0.36363636363636365,9
153,0.027972027972027972,197
154,0.02857142857142857,194
155,0.0,314
156,0.01834862385321101,224
157,0.08333333333333333,77
158,0.0,314
159,0.01818181818181818,225
160,0.0,314
161,0.0,314
162,0.0,314
163,0.018018018018018018,226
164,0.027586206896551724,199
165,0.028169014084507043,195
166,0.0,314
167,0.0,314
168,0.025714285714285714,206
169,0.36363636363636365,9
170,0.0,314
171,0.025,208
172,0.0,314
173,0.0,314
174,0.0,314
175,0.0,314
176,0.020618556701030927,219
177,0.0058309037900874635,282
178,0.0,314
179,0.016483516483516484,233
180,0.02330097087378641,215
181,0.0,314
182,0.0,314
183,0.020618556701030927,219
184,0.0,314
185,0.0,314
186,0.0,314
187,0.05653710247349823,116
188,0.015056461731493099,237
189,0.0,314
190,0.001076426264800861,313
191,0.0,314
192,0.030828516377649325,185
193,0.04240282685512368,168
194,0.023703703703703703,213
195,0.03065134099616858,186
196,0.04949729311678268,143
197,0.0955223880597015,63
198,0.02735042735042735,200
199,0.04844814534443603,147
200,0.04953560371517028,142
201,0.025196850393700787,207
202,0.047128129602356406,156
203,0.050955414012738856,136
204,0.05245901639344262,130
205,0.050955414012738856,136
206,0.04878048780487805,144
207,0.0471976401179941,155
208,0.07881773399014778,83
209,0.028169014084507043,195
210,0.04330175913396482,165
211,0.1419068736141907,39
212,0.032520325203252036,182
213,0.04221635883905013,170
214,0.050314465408805034,139
215,0.14414414414414414,37
216,0.052980132450331126,127
217,0.08311688311688312,78
218,0.043010752688172046,167
219,0.09235209235209235,66
220,0.04456824512534819,163
221,0.047337278106508875,154
222,0.04819277108433735,148
223,0.05245901639344262,130
224,0.04776119402985075,151
225,0.052805280528052806,128
226,0.046511627906976744,157
227,0.009821976672805401,259
228,0.029143897996357013,193
229,0.0547945205479452,122
230,0.0,314
231,0.027972027972027972,197
232,0.02857142857142857,194
233,0.0,314
234,0.017777777777777778,228
235,0.0,314
236,0.0,314
237,0.017777777777777778,228
238,0.0,314
239,0.0,314
240,0.0,314
241,0.0,314
242,0.027777777777777776,198
243,0.02857142857142857,194
244,0.0,314
245,0.017777777777777778,228
246,0.0,314
247,0.0,314
248,0.0,314
249,0.017777777777777778,228
250,0.0,314
251,0.017777777777777778,228
252,0.017857142857142856,227
253,0.0,314
254,0.0,314
255,0.0,314
256,0.0,314
257,0.0,314
258,0.0,314
259,0.0,314
260,0.0,314
261,0.0,314
262,0.0,314
263,0.0,314
264,0.0,314
265,0.0,314
266,0.0,314
267,0.0,314
268,0.0,314
269,0.0,314
270,0.0,314
271,0.0,314
272,0.0,314
273,0.0,314
274,0.0,314
275,0.0,314
276,0.0,314
277,0.0,314
278,0.0,314
279,0.0,314
280,0.0,314
281,0.0,314
282,0.0,314
283,0.0,314
284,0.0,314
285,0.027586206896551724,199
286,0.027586206896551724,199
287,0.0,314
288,0.0,314
289,0.0,314
290,0.03819173811379579,172
291,0.36363636363636365,9
292,0.0,314
293,0.0,314
294,0.0,314
295,0.016791044776119403,231
296,0.0,314
297,0.038102643856920686,173
298,0.025936599423631124,204
299,0.0,314
300,0.027777777777777776,198
301,0.027777777777777776,198
302,0.0,314
303,0.027777777777777776,198
304,0.0,314
305,0.0,314
306,0.0,314
307,0.0,314
308,0.0,314
309,0.0,314
310,0.0,314
311,0.0,314
312,0.0,314
313,0.0,314
314,0.0,314
315,0.0,314
316,0.0,314
317,0.0,314
318,0.0163265306122449,235
319,0.0,314
320,0.0,314
321,0.02702702702702703,202
322,0.027972027972027972,197
323,0.0,314
324,0.0,314
325,0.0,314
326,0.0,314
327,0.0,314
328,0.0,314
329,0.0,314
330,0.0,314
331,0.0,314
332,0.0,314
333,0.0,314
334,0.1064891846921797,57
335,0.11428571428571428,54
336,0.0,314
337,0.0,314
338,0.0,314
339,0.02269503546099291,217
340,0.0,314
341,0.0,314
342,0.0,314
343,0.0,314
344,0.0,314
345,0.0,314
346,0.0,314
347,0.0,314
348,0.0,314
349,0.06808510638297872,91
350,0.06808510638297872,91
351,0.06779661016949153,93
352,0.02917046490428441,192
353,0.0,314
354,0.0,314
355,0.0,314
356,0.0015479876160990713,311
357,0.0,314
358,0.0015503875968992248,310
359,0.06779661016949153,93
360,0.06779661016949153,93
361,0.06779661016949153,93
362,0.0,314
363,0.0,314
364,0.0,314
365,0.037825059101654845,175
366,0.0,314
367,0.0,314
368,0.0,314
369,0.05228758169934641,132
370,0.0,314
371,0.0,314
372,0.052805280528052806,128
373,0.0,314
374,0.0,314
375,0.0,314
376,0.0,314
377,0.0,314
378,0.0,314
379,0.0,314
380,0.0,314
381,0.0,314
382,0.0,314
383,0.0,314
384,0.0,314
385,0.0,314
386,0.06751054852320675,94
387,0.0,314
388,0.0,314
389,0.0,314
390,0.0,314
391,0.0,314
392,0.0,314
393,0.11764705882352941,53
394,0.0,314
395,0.0,314
396,0.0,314
397,0.0,314
398,0.0,314
399,0.0,314
400,0.0,314
401,0.0,314
402,0.0,314
403,0.0,314
404,0.0,314
405,0.0,314
406,0.0,314
407,0.0,314
408,0.0,314
409,0.0,314
410,0.0,314
411,0.0,314
412,0.0,314
413,0.0,314
414,0.0,314
415,0.0,314
416,0.0,314
417,0.0,314
418,0.0,314
419,0.0,314
420,0.0,314
421,0.0,314
422,0.0,314
423,0.0,314
424,0.0,314
425,0.0,314
426,0.0,314
427,0.0,314
428,0.0,314
429,0.0,314
430,0.0,314
431,0.0,314
432,0.0,314
433,0.0,314
434,0.0,314
435,0.0,314
436,0.0,314
437,0.0,314
438,0.0,314
439,0.0,314
440,0.0,314
441,0.0,314
442,0.0,314
443,0.0,314
444,0.0,314
445,0.0,314
446,0.0,314
447,0.0,314
448,0.0,314
449,0.0,314
450,0.0,314
451,0.0,314
452,0.0,314
453,0.0,314
454,0.0,314
455,0.0,314
456,0.0,314
457,0.0,314
458,0.0,314
459,0.0,314
460,0.0,314
461,0.0,314
462,0.0,314
463,0.0,314
464,0.0,314
465,0.0,314
466,0.0,314
467,0.06779661016949153,93
468,0.0,314
469,0.06779661016949153,93
470,0.0,314
471,0.0,314
472,0.0,314
473,0.0,314
474,0.0,314
475,0.0,314
476,0.0,314
477,0.0,314
478,0.0,314
479,0.0,314
480,0.0,314
481,0.03855421686746988,171
482,0.050473186119873815,137
483,0.0,314
484,0.09411764705882353,65
485,0.0,314
486,0.0,314
487,0.0,314
488,0.0,314
489,0.0,314
490,0.0,314
491,0.06544502617801047,100
492,0.0,314
493,0.06779661016949153,93
494,0.0,314
495,0.12524461839530332,48
496,0.0,314
497,0.0,314
498,0.0,314
499,0.0,314
500,0.0,314
501,0.0,314
502,0.0,314
503,0.3386243386243386,13
504,0.0,314
505,0.0,314
506,0.0,314
507,0.0,314
508,0.0,314
509,0.0,314
510,0.0,314
511,0.0,314
512,0.0,314
513,0.0,314
514,0.0,314
515,0.0,314
516,0.0,314
517,0.0,314
518,0.0,314
519,0.0,314
520,0.0,314
521,0.0,314
522,0.0,314
523,0.0,314
524,0.0,314
525,0.0,314
526,0.12307692307692308,51
527,0.02572347266881029,205
528,0.0,314
529,0.03800475059382423,174
530,0.0,314
531,0.0,314
532,0.0,314
533,0.0,314
534,0.0,314
535,0.0,314
536,0.0,314
537,0.0,314
538,0.0,314
539,0.0,314
540,0.01444043321299639,240
541,0.0,314
542,0.0,314
543,0.0,314
544,0.0,314
545,0.0,314
546,0.0,314
547,0.0,314
548,0.0,314
549,0.0,314
550,0.0,314
551,0.0,314
552,0.0,314
553,0.0,314
554,0.0,314
555,0.06666666666666667,97
556,0.0,314
557,0.0,314
558,0.0,314
559,0.0,314
560,0.0,314
561,0.0,314
562,0.0,314
563,0.0,314
564,0.0,314
565,0.0,314
