Method_Call_No,Suspiciousness,Ranking
291,0.0,367
292,0.0,367
293,0.0,367
294,0.0,367
295,0.0,367
296,0.0,367
297,0.0,367
298,0.0,367
299,0.0,367
300,0.0,367
301,0.008130081300813009,163
302,0.0,367
303,0.0,367
304,0.0,367
305,0.007692307692307693,171
306,0.006493506493506494,198
307,0.006493506493506494,198
308,0.0,367
309,0.0,367
310,0.0007621951219512195,350
311,0.0,367
312,0.0,367
313,0.0,367
314,0.0,367
315,0.0017761989342806395,316
316,0.0,367
317,0.0007593014426727411,351
318,0.002652519893899204,285
319,0.0,367
320,0.006535947712418301,197
321,0.006535947712418301,197
322,0.0,367
323,0.006535947712418301,197
324,0.0,367
325,0.0,367
326,0.0,367
327,0.0,367
328,0.0,367
329,0.0,367
330,0.0,367
331,0.0,367
332,0.0,367
333,0.0,367
334,0.0,367
335,0.008130081300813009,163
336,0.0,367
337,0.008130081300813009,163
338,0.0037174721189591076,253
339,0.008130081300813009,163
340,0.0,367
341,0.006369426751592357,202
342,0.006578947368421052,196
343,0.008064516129032258,164
344,0.008064516129032258,164
345,0.00847457627118644,160
346,0.0,367
347,0.0,367
348,0.0,367
349,0.023129743404409108,103
350,0.023154848046309694,102
351,0.0,367
352,0.0,367
353,0.023129743404409108,103
354,0.0,367
355,0.0,367
356,0.0,367
357,0.0,367
358,0.0,367
359,0.022107081174438686,105
360,0.006172839506172839,205
361,0.0,367
362,0.0,367
363,1.8823529411764706,4
364,0.0,367
365,0.0,367
366,0.0,367
367,0.023154848046309694,102
368,0.0,367
369,0.013157894736842105,131
370,0.0,367
371,0.0,367
372,0.0,367
373,0.0,367
374,0.0,367
375,0.0,367
376,0.0,367
377,0.0,367
378,0.0,367
379,0.0,367
380,0.014925373134328358,126
381,0.015873015873015872,122
382,0.0,367
383,0.0,367
384,0.016666666666666666,120
385,0.0,367
386,0.0,367
387,0.0,367
388,0.0,367
389,0.0,367
390,0.0,367
391,0.0,367
392,0.0,367
393,0.0,367
394,0.0,367
395,0.004424778761061947,239
396,0.001976284584980237,306
397,0.0,367
398,0.0,367
399,0.008,165
400,0.0035587188612099642,256
401,0.003968253968253968,246
402,0.0,367
403,0.0,367
404,0.0,367
405,0.0018248175182481751,313
406,0.05669291338582677,52
407,0.0,367
408,0.002277904328018223,296
409,0.0,367
410,0.0,367
411,0.0,367
412,0.0,367
413,0.0,367
414,0.0,367
415,0.0,367
416,0.0,367
417,0.0,367
418,0.0,367
419,0.0,367
420,0.0,367
421,0.07272727272727272,41
422,0.0,367
423,0.0,367
424,0.0,367
425,0.0,367
426,0.0,367
427,0.0,367
428,0.0,367
429,0.0,367
430,0.0,367
431,0.0,367
432,0.0,367
433,0.0,367
434,0.00392156862745098,248
435,0.0,367
436,0.1191806331471136,37
437,0.1200750469043152,36
438,0.007194244604316547,182
439,0.1200750469043152,36
440,0.12121212121212122,35
441,0.0,367
442,0.0,367
443,0.017857142857142856,117
444,0.0,367
445,0.0,367
446,0.0,367
447,0.0,367
448,0.0,367
449,0.0017482517482517483,318
450,0.3130434782608696,19
451,0.0,367
452,0.0,367
453,0.0,367
454,0.0,367
455,0.0,367
456,0.0,367
457,0.288,21
458,0.0,367
459,0.0,367
460,0.0,367
461,0.0,367
462,0.0,367
463,0.0,367
464,0.0,367
465,0.0,367
466,0.0,367
467,18.0,1
468,0.0,367
469,0.0022675736961451248,297
470,0.0,367
471,0.0,367
472,0.007874015748031496,167
473,0.007234726688102894,181
474,0.0024449877750611247,292
475,0.006442376521116679,200
476,0.0049504950495049506,229
477,0.007003891050583658,185
478,0.006622516556291391,195
479,0.006875477463712758,188
480,0.007407407407407408,176
481,0.007462686567164179,175
482,0.006896551724137931,187
483,0.00641025641025641,201
484,0.002617801047120419,287
485,0.006076975016880486,206
486,0.003246753246753247,261
487,0.0033444816053511705,259
488,0.0034602076124567475,257
489,0.0056179775280898875,217
490,0.04030226700251889,70
491,0.04022627278441232,71
492,0.005319148936170213,221
493,0.005405405405405406,220
494,0.005050505050505051,225
495,0.005319148936170213,221
496,0.1232876712328767,34
497,0.0,367
498,0.0,367
499,0.0,367
500,0.0,367
501,0.0,367
502,0.004,244
503,0.004,244
504,0.00398406374501992,245
505,0.004005340453938585,243
506,0.0,367
507,0.0,367
508,0.0,367
509,0.0,367
510,0.0,367
511,0.0,367
512,0.00398406374501992,245
513,0.00398406374501992,245
514,0.00398406374501992,245
515,0.0,367
516,0.0,367
517,0.0,367
518,0.0078125,169
519,0.0030864197530864196,269
520,0.0,367
521,0.0,367
522,0.003115264797507788,267
523,0.0,367
524,0.0,367
525,0.0,367
526,0.0,367
527,0.0,367
528,0.0,367
529,0.0,367
530,0.0,367
531,0.0,367
532,0.0,367
533,0.0,367
534,0.0,367
535,0.0,367
536,0.003968253968253968,246
537,0.0,367
538,0.0,367
539,0.0,367
540,0.0,367
541,0.0,367
542,0.0,367
543,0.0,367
544,0.0,367
545,0.0,367
546,0.0,367
547,0.0,367
548,0.0,367
549,0.0,367
550,0.0,367
551,0.0,367
552,0.0,367
553,0.0,367
554,0.0,367
555,0.0,367
556,0.0,367
557,0.0,367
558,0.0,367
559,0.0,367
560,0.0,367
561,0.0,367
562,0.0,367
563,0.0,367
564,0.0,367
565,0.0,367
566,0.0,367
567,0.0,367
568,0.0,367
569,0.0,367
570,0.0,367
571,0.0,367
572,0.0,367
573,0.0,367
574,0.0,367
575,0.0,367
576,0.0,367
577,0.0,367
578,0.0,367
579,0.0,367
580,0.0,367
581,0.0,367
582,0.0,367
583,0.0,367
584,0.0,367
585,0.0,367
586,0.0,367
587,0.0,367
588,0.0,367
589,0.0,367
590,0.0,367
591,0.0,367
592,0.0,367
593,0.0,367
594,0.0,367
595,0.0,367
596,0.0,367
597,0.00398406374501992,245
598,0.0,367
599,0.001851851851851852,311
600,0.0,367
601,0.0,367
602,0.0,367
603,0.0,367
604,0.0,367
605,0.0,367
606,0.0,367
607,0.0049261083743842365,230
608,0.0,367
609,0.0,367
610,0.0,367
611,0.011111111111111112,141
612,0.011627906976744186,137
613,0.0,367
614,0.0,367
615,0.018518518518518517,115
616,0.0,367
617,0.0,367
618,0.0,367
619,0.009615384615384616,151
620,0.0,367
621,0.0,367
622,0.0,367
623,0.0072992700729927005,178
624,0.0,367
625,0.0,367
626,0.0,367
627,0.0,367
628,0.0,367
629,0.0,367
630,0.00398406374501992,245
631,0.0,367
632,0.00398406374501992,245
633,0.0,367
634,0.0,367
635,0.0,367
636,0.0,367
637,0.0,367
638,0.0,367
639,0.0,367
640,0.0,367
641,0.0,367
642,0.0,367
643,0.0,367
644,0.0023094688221709007,295
645,0.1951219512195122,24
646,0.0,367
647,0.0013623978201634877,328
648,0.0,367
649,0.0,367
650,0.0,367
651,0.0,367
652,0.0,367
653,0.0,367
654,0.0,367
655,0.0,367
656,0.0032258064516129032,263
657,0.003236245954692557,262
658,0.003236245954692557,262
659,0.003236245954692557,262
660,0.016666666666666666,120
661,0.007246376811594203,180
662,0.0,367
663,0.0,367
664,0.015873015873015872,122
665,0.00546448087431694,219
666,0.0,367
667,0.0,367
668,0.0,367
669,0.007246376811594203,180
670,0.0064516129032258064,199
671,0.012987012987012988,132
672,0.005917159763313609,210
673,0.005952380952380952,209
674,0.017241379310344827,118
675,0.006756756756756757,191
676,0.017241379310344827,118
677,0.006756756756756757,191
678,0.015873015873015872,122
679,0.006711409395973154,192
680,0.04630969609261939,59
681,0.04568165596002855,61
682,1.1428571428571428,5
683,0.07111111111111111,42
684,0.04330175913396482,65
685,0.0,367
686,0.0010449320794148381,338
687,0.005988023952095809,208
688,0.0012706480304955528,332
689,0.0033444816053511705,259
690,0.0010141987829614604,341
691,0.006535947712418301,197
692,0.0,367
693,0.0,367
694,0.0,367
695,0.006369426751592357,202
696,0.0,367
697,0.0,367
698,0.011764705882352941,136
699,0.0072992700729927005,178
700,0.040583386176284084,69
701,0.0,367
702,0.04597701149425287,60
703,0.043567052416609936,63
704,0.01021566401816118,147
705,0.00683371298405467,189
706,0.06926406926406926,45
707,0.04695524578136464,58
708,0.0,367
709,0.000968054211035818,342
710,0.009174311926605505,155
711,0.007874015748031496,167
712,0.007407407407407408,176
713,0.001287001287001287,331
714,0.06342913776015857,49
715,0.34972677595628415,17
716,0.5203252032520326,13
717,0.0,367
718,0.0008237232289950577,347
719,0.0008244023083264633,346
720,0.0008305647840531562,345
721,0.040583386176284084,69
722,0.006896551724137931,187
723,0.0030303030303030303,272
724,0.0013227513227513227,330
725,0.0,367
726,0.0,367
727,0.0,367
728,0.0,367
729,0.0,367
730,0.0,367
731,0.0,367
732,0.003952569169960474,247
733,0.00411522633744856,241
734,0.0006844626967830253,361
735,0.0,367
736,0.0009541984732824427,343
737,0.0022522522522522522,299
738,0.0007518796992481203,353
739,0.0,367
740,0.003067484662576687,270
741,0.0,367
742,0.06765327695560254,47
743,0.0017152658662092624,319
744,0.0,367
745,0.0,367
746,0.05986903648269411,51
747,0.0007204610951008645,357
748,0.0006430868167202572,364
749,0.010526315789473684,145
750,0.00819672131147541,162
751,0.0,367
752,0.0,367
753,0.0,367
754,0.0,367
755,0.0,367
756,0.0,367
757,0.0,367
758,0.0,367
759,0.0,367
760,0.0,367
761,0.003968253968253968,246
762,0.0,367
763,0.0,367
764,0.0,367
765,0.0,367
766,0.0,367
767,0.0,367
768,0.0,367
769,0.0,367
770,0.0,367
771,0.0,367
772,0.0,367
773,0.0,367
774,0.0,367
775,0.0,367
776,0.00819672131147541,162
777,0.0,367
778,0.0,367
779,0.0,367
780,0.006369426751592357,202
781,0.0,367
782,0.0007283321194464676,355
783,0.0,367
784,0.0,367
785,0.0,367
786,0.0010548523206751054,337
787,0.0,367
788,0.002325581395348837,293
789,0.0,367
790,0.0,367
791,0.003968253968253968,246
792,0.004081632653061225,242
793,0.0021645021645021645,300
794,0.0,367
795,0.020833333333333332,110
796,0.0,367
797,0.0,367
798,0.006369426751592357,202
799,0.0,367
800,0.0,367
801,0.130879345603272,30
802,0.0,367
803,0.006369426751592357,202
804,0.0,367
805,0.0,367
806,0.0,367
807,0.0,367
808,0.0,367
809,0.0,367
810,0.0,367
811,0.0,367
812,0.006369426751592357,202
813,0.006060606060606061,207
814,0.0,367
815,0.0,367
816,0.0,367
817,0.0,367
818,0.0045662100456621,235
819,0.005847953216374269,212
820,0.004545454545454545,236
821,0.0,367
822,0.0,367
823,0.0,367
824,0.0,367
825,0.008130081300813009,163
826,0.0,367
827,0.0,367
828,0.008695652173913044,158
829,0.005076142131979695,224
830,0.005025125628140704,226
831,0.0,367
832,0.0,367
833,0.0,367
834,0.0,367
835,0.0,367
836,0.0,367
837,0.0,367
838,0.005714285714285714,215
839,0.0,367
840,0.0,367
841,0.0,367
842,0.0,367
843,0.0,367
844,0.0,367
845,0.0,367
846,0.0,367
847,0.0036496350364963502,254
848,0.0,367
849,0.0,367
850,0.0,367
851,0.0,367
852,0.0,367
853,0.0,367
854,0.0058823529411764705,211
855,0.0058823529411764705,211
856,0.005714285714285714,215
857,0.0,367
858,0.0,367
859,0.0,367
860,0.00398406374501992,245
861,0.0058823529411764705,211
862,0.005780346820809248,214
863,0.0,367
864,0.0,367
865,0.0,367
866,0.0,367
867,0.0,367
868,0.0,367
869,0.0,367
870,0.0,367
871,0.006369426751592357,202
872,0.0,367
873,0.0,367
874,0.0,367
875,0.0,367
876,0.0,367
877,0.0,367
878,0.0,367
879,0.0,367
880,0.0,367
881,0.0,367
882,0.004366812227074236,240
883,0.004366812227074236,240
884,0.0,367
885,0.0,367
886,0.0,367
887,0.0,367
888,0.006369426751592357,202
889,0.0013245033112582781,329
890,0.0,367
891,0.0,367
892,0.0,367
893,0.0036363636363636364,255
894,0.009009009009009009,157
895,0.00909090909090909,156
896,0.0,367
897,0.0,367
898,0.0,367
899,0.006369426751592357,202
900,0.006642066420664207,194
901,0.15165876777251186,27
902,0.06015037593984962,50
903,0.2922374429223744,20
904,0.0,367
905,0.0,367
906,0.41830065359477125,15
907,0.0707182320441989,43
908,0.0,367
909,0.006369426751592357,202
910,0.0,367
911,0.0037735849056603774,252
912,0.0,367
913,0.0,367
914,0.0,367
915,0.0,367
916,0.0,367
917,0.0,367
918,0.0,367
919,0.006369426751592357,202
920,0.0,367
921,0.0,367
922,0.0,367
923,0.0,367
924,0.0,367
925,0.006369426751592357,202
926,0.0,367
927,0.009533898305084746,152
928,0.005681818181818182,216
929,0.0,367
930,4.923076923076923,2
931,0.0,367
932,0.0,367
933,0.06911447084233262,46
934,0.002320185614849188,294
935,0.0,367
936,0.0,367
937,0.003968253968253968,246
938,0.22939068100358423,22
939,0.2277580071174377,23
940,0.0,367
941,0.0,367
942,0.0,367
943,0.006369426751592357,202
944,0.0,367
945,0.009615384615384616,151
946,0.02,111
947,0.0,367
948,0.0,367
949,0.0,367
950,0.0136986301369863,129
951,0.00390625,249
952,0.0,367
953,0.0,367
954,0.003968253968253968,246
955,0.011111111111111112,141
956,0.018867924528301886,114
957,0.013333333333333334,130
958,0.0,367
959,0.0,367
960,0.006369426751592357,202
961,0.0,367
962,0.00390625,249
963,0.012195121951219513,135
964,0.0,367
965,0.0,367
966,0.0,367
967,0.0,367
968,0.0,367
969,0.0,367
970,0.0,367
971,0.0,367
972,0.0,367
973,0.011627906976744186,137
974,0.011494252873563218,138
975,0.004672897196261682,233
976,0.0,367
977,0.011363636363636364,139
978,0.0,367
979,0.00847457627118644,160
980,0.00847457627118644,160
981,0.0,367
982,0.010526315789473684,145
983,0.0,367
984,0.0125,134
985,0.0,367
986,0.004464285714285714,238
987,0.0,367
988,0.0,367
989,0.0,367
990,0.0,367
991,0.0,367
992,0.0,367
993,0.0,367
994,0.0,367
995,0.0,367
996,0.0,367
997,0.0,367
998,0.0,367
999,0.0,367
1000,0.0,367
1001,0.0,367
1002,0.0,367
1003,0.0,367
1004,0.0,367
1005,0.007042253521126761,184
1006,0.0,367
1007,0.0,367
1008,0.0,367
1009,0.0,367
1010,0.012195121951219513,135
1011,0.010416666666666666,146
1012,0.0,367
1013,0.0,367
1014,0.012658227848101266,133
1015,0.009708737864077669,150
1016,0.0,367
1017,0.0,367
1018,0.0,367
1019,0.00558659217877095,218
1020,0.0,367
1021,0.0,367
1022,0.0,367
1023,0.0,367
1024,0.0,367
1025,0.0,367
1026,0.0,367
1027,0.0,367
1028,0.0,367
1029,0.0,367
1030,0.0,367
1031,0.0,367
1032,0.002531645569620253,290
1033,0.006369426751592357,202
1034,0.0,367
1035,0.0017921146953405018,315
1036,0.0,367
1037,0.0,367
1038,0.0,367
1039,0.0,367
1040,0.0,367
1041,0.0,367
1042,0.0,367
1043,0.0,367
1044,0.007407407407407408,176
1045,0.006711409395973154,192
1046,0.0,367
1047,0.006711409395973154,192
1048,0.004975124378109453,228
1049,0.0,367
1050,0.0,367
1051,0.0,367
1052,0.007246376811594203,180
1053,0.040686586141131596,68
1054,0.002785515320334262,282
1055,0.000691085003455425,360
1056,0.0006613756613756613,363
1057,0.007936507936507936,166
1058,0.044975404075895994,62
1059,0.007936507936507936,166
1060,0.044975404075895994,62
1061,0.020833333333333332,110
1062,0.020833333333333332,110
1063,0.0,367
1064,0.006493506493506494,198
1065,0.0,367
1066,0.0,367
1067,0.0,367
1068,0.0,367
1069,0.0,367
1070,0.0,367
1071,0.0,367
1072,0.0,367
1073,0.0,367
1074,0.006060606060606061,207
1075,0.0,367
1076,0.011363636363636364,139
1077,0.011494252873563218,138
1078,0.0,367
1079,0.0,367
1080,0.01694915254237288,119
1081,0.010869565217391304,143
1082,0.0,367
1083,0.0,367
1084,0.0,367
1085,0.006289308176100629,203
1086,0.0,367
1087,0.0,367
1088,0.0,367
1089,0.0,367
1090,0.0,367
1091,0.0,367
1092,0.0,367
1093,0.0,367
1094,0.007692307692307693,171
1095,0.021739130434782608,107
1096,0.02,111
1097,0.006993006993006993,186
1098,0.0,367
1099,0.0,367
1100,0.0,367
1101,0.0,367
1102,0.022727272727272728,104
1103,0.009259259259259259,154
1104,0.0,367
1105,0.0,367
1106,0.007246376811594203,180
1107,0.011627906976744186,137
1108,0.011494252873563218,138
1109,0.0,367
1110,0.0,367
1111,0.01020408163265306,148
1112,0.01020408163265306,148
1113,0.0,367
1114,0.0,367
1115,0.0,367
1116,0.017241379310344827,118
1117,0.017857142857142856,117
1118,0.007751937984496124,170
1119,0.0,367
1120,0.0,367
1121,0.017241379310344827,118
1122,0.0,367
1123,0.0,367
1124,0.0,367
1125,0.0,367
1126,0.0,367
1127,0.0,367
1128,0.0,367
1129,0.0,367
1130,0.0,367
1131,0.015384615384615385,123
1132,0.015384615384615385,123
1133,0.0,367
1134,0.0,367
1135,0.0,367
1136,0.0,367
1137,0.008403361344537815,161
1138,0.0,367
1139,0.0,367
1140,0.0,367
1141,0.0,367
1142,0.0,367
1143,0.0,367
1144,0.0,367
1145,0.0,367
1146,0.008403361344537815,161
1147,0.008403361344537815,161
1148,0.0,367
1149,0.0,367
1150,0.0,367
1151,0.0,367
1152,0.023255813953488372,101
1153,0.034482758620689655,78
1154,0.0,367
1155,0.01098901098901099,142
1156,0.0,367
1157,0.0,367
1158,0.0,367
1159,0.0,367
1160,0.0,367
1161,0.0,367
1162,0.022727272727272728,104
1163,0.015151515151515152,125
1164,0.015151515151515152,125
1165,0.0,367
1166,0.0,367
1167,0.0,367
1168,0.0,367
1169,0.0,367
1170,0.0,367
1171,0.0,367
1172,0.013157894736842105,131
1173,0.013157894736842105,131
1174,0.013157894736842105,131
1175,0.0,367
1176,0.0,367
1177,0.0,367
1178,0.0,367
1179,0.022727272727272728,104
1180,0.022727272727272728,104
1181,0.0,367
1182,0.008695652173913044,158
1183,0.022727272727272728,104
1184,0.0,367
1185,0.022727272727272728,104
1186,0.0136986301369863,129
1187,0.0,367
1188,0.010752688172043012,144
1189,0.008620689655172414,159
1190,0.0,367
1191,0.004761904761904762,232
1192,0.0,367
1193,0.014705882352941176,127
1194,0.007518796992481203,174
1195,0.006622516556291391,195
1196,0.0,367
1197,0.018867924528301886,114
1198,0.02127659574468085,108
1199,0.0,367
1200,0.0,367
1201,0.007352941176470588,177
1202,0.0,367
1203,0.0,367
1204,0.007352941176470588,177
1205,0.0,367
1206,0.0,367
1207,0.0,367
1208,0.0,367
1209,0.007462686567164179,175
1210,0.0196078431372549,113
1211,0.0,367
1212,0.0196078431372549,113
1213,0.013157894736842105,131
1214,0.0,367
1215,0.0,367
1216,0.0,367
1217,0.0,367
1218,0.0,367
1219,0.0,367
1220,0.0,367
1221,0.0,367
1222,0.0049504950495049506,229
1223,0.002717391304347826,284
1224,0.0,367
1225,0.0,367
1226,0.0,367
1227,0.0,367
1228,0.0,367
1229,0.0,367
1230,0.0,367
1231,0.007462686567164179,175
1232,0.0,367
1233,0.0,367
1234,0.0,367
1235,0.0,367
1236,0.0,367
1237,0.0,367
1238,0.0,367
1239,0.0,367
1240,0.0,367
1241,0.0,367
1242,0.0,367
1243,0.0,367
1244,0.0,367
1245,0.0,367
1246,0.0,367
1247,0.0,367
1248,0.0,367
1249,0.0058823529411764705,211
1250,0.0,367
1251,0.0,367
1252,0.0,367
1253,0.0,367
1254,0.0,367
1255,0.014925373134328358,126
1256,0.0,367
1257,0.0,367
1258,0.0,367
1259,0.0,367
1260,0.0,367
1261,0.0,367
1262,0.0,367
1263,0.0,367
1264,0.0,367
1265,0.0,367
1266,0.0,367
1267,0.0,367
1268,0.0,367
1269,0.0,367
1270,0.0,367
1271,0.0,367
1272,0.0,367
1273,0.0,367
1274,0.0,367
1275,0.0,367
1276,0.0,367
1277,0.0,367
1278,0.0,367
1279,0.0,367
1280,0.0,367
1281,0.0,367
1282,0.0,367
1283,0.0,367
1284,0.0,367
1285,0.0,367
1286,0.0,367
1287,0.0,367
1288,0.0,367
1289,0.0,367
1290,0.0,367
1291,0.0,367
1292,0.0,367
1293,0.0,367
1294,0.0,367
1295,0.0,367
1296,0.0,367
1297,0.0,367
1298,0.0,367
1299,0.0,367
1300,0.0,367
1301,0.0,367
1302,0.0,367
1303,0.0,367
1304,0.0,367
1305,0.0,367
1306,0.0,367
1307,0.0,367
1308,0.0,367
1309,0.0,367
1310,0.0,367
1311,0.0,367
1312,0.0,367
1313,0.0,367
1314,0.0,367
1315,0.0,367
1316,0.0,367
1317,0.0,367
1318,0.0,367
1319,0.0,367
1320,0.0,367
1321,0.0,367
1322,0.0,367
1323,0.0,367
1324,0.0,367
1325,0.0,367
1326,0.0,367
1327,0.0,367
1328,0.0,367
1329,0.0,367
1330,0.0,367
1331,0.0,367
1332,0.0,367
1333,0.0,367
1334,0.0,367
1335,0.0,367
1336,0.0,367
1337,0.0,367
1338,0.0,367
1339,0.0,367
1340,0.0,367
1341,0.0,367
1342,0.0,367
1343,0.0,367
1344,0.0,367
1345,0.0,367
1346,0.0,367
1347,0.0010615711252653928,336
1348,0.000723589001447178,356
1349,0.0008032128514056225,349
1350,0.0,367
1351,0.0,367
1352,0.0,367
1353,0.0,367
1354,0.0007137758743754461,358
1355,0.0,367
1356,0.0,367
1357,0.0,367
1358,0.0,367
1359,0.0,367
1360,0.0,367
1361,0.0,367
1362,0.0,367
1363,0.0,367
1364,0.0,367
1365,0.0,367
1366,0.0,367
1367,0.0,367
1368,0.0,367
1369,0.0,367
1370,0.0,367
1371,0.0,367
1372,0.0,367
1373,0.0,367
1374,0.0,367
1375,0.0,367
1376,0.0,367
1377,0.0,367
1378,0.0006706908115358819,362
1379,0.0,367
1380,0.0,367
1381,0.0,367
1382,0.0,367
1383,0.0,367
1384,0.0,367
1385,0.0,367
1386,0.0,367
1387,0.0,367
1388,0.0,367
1389,0.0,367
1390,0.0,367
1391,0.0,367
1392,0.0,367
1393,0.0028011204481792717,281
1394,0.0,367
1395,0.0,367
1396,0.0,367
1397,0.0,367
1398,0.0,367
1399,0.0,367
1400,0.0,367
1401,0.0,367
1402,0.0,367
1403,0.0,367
1404,0.0,367
1405,0.0,367
1406,0.0,367
1407,0.008130081300813009,163
1408,0.0016611295681063123,321
1409,0.001694915254237288,320
1410,0.0018083182640144665,314
1411,0.0019455252918287938,308
1412,0.007633587786259542,172
