Method_Call_No,Suspiciousness,Ranking
1,0.0,21
2,0.0,21
3,0.0,21
4,0.016129032258064516,20
5,0.016129032258064516,20
6,0.016129032258064516,20
7,0.0,21
8,0.016129032258064516,20
9,0.0,21
10,0.037037037037037035,10
11,0.0,21
12,0.016129032258064516,20
13,0.0,21
14,0.0,21
15,0.0,21
16,0.0,21
17,0.0,21
18,0.0,21
19,0.04,8
20,0.041666666666666664,7
21,0.02127659574468085,19
22,0.03571428571428571,11
23,0.05,5
24,0.0,21
25,0.0,21
26,0.0,21
27,0.0,21
28,0.0,21
29,0.0,21
30,0.0,21
31,0.0,21
32,0.0,21
33,0.0,21
34,0.0,21
35,0.0,21
36,0.0,21
37,0.0,21
38,0.016129032258064516,20
39,0.016129032258064516,20
40,0.25,1
41,0.25,1
42,0.25,1
43,0.0,21
44,0.0,21
45,0.016129032258064516,20
46,0.016129032258064516,20
47,0.0,21
48,0.02127659574468085,19
49,0.016129032258064516,20
50,0.041666666666666664,7
51,0.0,21
52,0.0,21
53,0.0,21
54,0.05263157894736842,4
55,0.0,21
56,0.022222222222222223,18
57,0.0,21
58,0.0,21
59,0.02127659574468085,19
60,0.016129032258064516,20
61,0.02127659574468085,19
62,0.03571428571428571,11
63,0.05,5
64,0.03225806451612903,14
65,0.03333333333333333,13
66,0.030303030303030304,15
67,0.034482758620689655,12
68,0.034482758620689655,12
69,0.05263157894736842,4
70,0.024390243902439025,17
71,0.024390243902439025,17
72,0.0,21
73,0.07142857142857142,3
74,0.024390243902439025,17
75,0.041666666666666664,7
76,0.0,21
77,0.0,21
78,0.0,21
79,0.038461538461538464,9
80,0.0,21
81,0.0,21
82,0.0,21
83,0.047619047619047616,6
84,0.0,21
85,0.03225806451612903,14
86,0.030303030303030304,15
87,0.03333333333333333,13
88,0.034482758620689655,12
89,0.016129032258064516,20
90,0.038461538461538464,9
91,0.0,21
92,0.02127659574468085,19
93,0.04,8
94,0.125,2
95,0.02857142857142857,16
96,0.0,21
97,0.02857142857142857,16
98,0.02127659574468085,19
99,0.02127659574468085,19
100,0.0,21
101,0.0,21
102,0.0,21
103,0.05263157894736842,4
104,0.0,21
105,0.0,21
106,0.0,21
107,0.0,21
108,0.0,21
109,0.0,21
110,0.0,21
111,0.0,21
112,0.0,21
113,0.0,21
114,0.0,21
115,0.0,21
116,0.0,21
117,0.0,21
118,0.0,21
119,0.0,21
120,0.0,21
121,0.0,21
122,0.0,21
123,0.0,21
124,0.0,21
125,0.0,21
126,0.0,21
127,0.0,21
128,0.0,21
129,0.0,21
130,0.0,21
131,0.0,21
132,0.0,21
133,0.0,21
134,0.0,21
135,0.0,21
136,0.0,21
137,0.0,21
138,0.0,21
139,0.0,21
140,0.0,21
141,0.0,21
142,0.0,21
143,0.0,21
144,0.0,21
145,0.0,21
146,0.0,21
147,0.0,21
148,0.0,21
149,0.0,21
150,0.0,21
151,0.0,21
152,0.0,21
153,0.0,21
154,0.0,21
155,0.0,21
156,0.0,21
157,0.0,21
158,0.0,21
159,0.0,21
160,0.0,21
161,0.0,21
162,0.0,21
163,0.0,21
164,0.0,21
165,0.0,21
166,0.0,21
167,0.0,21
168,0.0,21
169,0.0,21
170,0.0,21
171,0.0,21
172,0.0,21
173,0.0,21
174,0.0,21
175,0.0,21
176,0.0,21
177,0.0,21
178,0.0,21
179,0.0,21
180,0.0,21
181,0.0,21
182,0.0,21
183,0.0,21
184,0.0,21
185,0.0,21
