Method_Call_No,Suspiciousness,Ranking
1,0.19047619047619047,7
2,0.0,24
3,0.19047619047619047,7
4,0.0,24
5,0.08,16
6,0.07692307692307693,17
7,0.0,24
8,0.0,24
9,0.0,24
10,0.0,24
11,0.0,24
12,0.0,24
13,0.0,24
14,0.0,24
15,0.0,24
16,0.0,24
17,0.0,24
18,0.0,24
19,0.08,16
20,0.19047619047619047,7
21,0.0,24
22,0.07692307692307693,17
23,0.0,24
24,0.07692307692307693,17
25,0.13333333333333333,9
26,0.13333333333333333,9
27,0.8,2
28,0.8,2
29,2.0,1
30,0.0,24
31,0.0,24
32,0.0,24
33,0.125,10
34,0.0,24
35,0.125,10
36,0.0,24
37,0.07692307692307693,17
38,0.0,24
39,0.0,24
40,0.125,10
41,0.0,24
42,0.0,24
43,0.0,24
44,0.0,24
45,0.0,24
46,0.0,24
47,0.0,24
48,0.0,24
49,0.0,24
50,0.08,16
51,0.0,24
52,0.5,4
53,0.0,24
54,0.0,24
55,0.0,24
56,0.0,24
57,0.0,24
58,0.0,24
59,0.0,24
60,0.0,24
61,0.0,24
62,0.0,24
63,0.0,24
64,0.0,24
65,0.0,24
66,0.0,24
67,0.0,24
68,0.0,24
69,0.0,24
70,0.0,24
71,0.11428571428571428,11
72,0.0,24
73,0.0,24
74,0.0,24
75,0.0,24
76,0.0,24
77,0.0,24
78,0.0,24
79,0.0,24
80,0.0,24
81,0.0,24
82,0.0,24
83,0.0,24
84,0.0,24
85,0.0,24
86,0.125,10
87,0.0,24
88,0.06153846153846154,22
89,0.0,24
90,0.0,24
91,0.125,10
92,0.08,16
93,0.06349206349206349,20
94,0.06153846153846154,22
95,0.06153846153846154,22
96,0.06153846153846154,22
97,0.0625,21
98,0.0,24
99,0.0,24
100,0.0,24
101,0.09523809523809523,12
102,0.0,24
103,0.0,24
104,0.09523809523809523,12
105,0.08333333333333333,15
106,0.0,24
107,0.0,24
108,0.0,24
109,0.0,24
110,0.0,24
111,0.0,24
112,0.0,24
113,0.0,24
114,0.8,2
115,0.0,24
116,0.0,24
117,0.0,24
118,0.06557377049180328,19
119,0.06557377049180328,19
120,0.09090909090909091,13
121,0.21052631578947367,6
122,0.21052631578947367,6
123,0.0,24
124,0.6666666666666666,3
125,0.125,10
126,0.0,24
127,0.0,24
128,0.0,24
129,0.0,24
130,0.0,24
131,0.125,10
132,0.0,24
133,0.08,16
134,0.08333333333333333,15
135,0.08,16
136,0.0,24
137,0.17391304347826086,8
138,0.17391304347826086,8
139,0.8,2
140,0.0,24
141,0.0,24
142,0.0,24
143,0.0,24
144,0.4,5
145,0.4,5
146,0.0,24
147,0.0,24
148,0.17391304347826086,8
149,0.0,24
150,0.17391304347826086,8
151,0.0,24
152,0.07407407407407407,18
153,0.07407407407407407,18
154,0.08695652173913043,14
155,0.08695652173913043,14
156,0.0,24
157,0.0,24
158,0.0,24
159,0.0,24
160,0.06060606060606061,23
161,0.0,24
162,0.06060606060606061,23
163,0.8,2
164,0.8,2
165,0.8,2
