Method_Call_No,Suspiciousness,Ranking
1,0.0125,138
2,0.0,152
3,0.0,152
4,0.0,152
5,0.0125,138
6,0.0,152
7,0.0,152
8,0.0,152
9,0.0,152
10,0.0,152
11,0.0125,138
12,0.0,152
13,0.0,152
14,0.0,152
15,0.0,152
16,0.0,152
17,0.0,152
18,0.0,152
19,0.0,152
20,0.0,152
21,0.0,152
22,0.0,152
23,0.0,152
24,0.043478260869565216,95
25,0.047619047619047616,93
26,0.043478260869565216,95
27,0.0,152
28,0.043478260869565216,95
29,0.043478260869565216,95
30,0.043478260869565216,95
31,0.0,152
32,0.0,152
33,0.0,152
34,0.043478260869565216,95
35,0.0,152
36,0.0,152
37,0.0,152
38,0.0,152
39,0.0,152
40,0.0,152
41,0.0,152
42,0.0,152
43,0.043478260869565216,95
44,0.043478260869565216,95
45,0.0,152
46,0.0,152
47,0.0,152
48,0.0,152
49,0.0,152
50,0.0,152
51,0.0,152
52,0.0,152
53,0.0,152
54,0.0,152
55,0.0,152
56,0.043478260869565216,95
57,0.043478260869565216,95
58,0.041666666666666664,97
59,0.0,152
60,0.0,152
61,0.0,152
62,0.0,152
63,0.0,152
64,0.0,152
65,0.0,152
66,0.0,152
67,0.0,152
68,0.043478260869565216,95
69,0.047619047619047616,93
70,0.0,152
71,0.0,152
72,0.0,152
73,0.0,152
74,0.0,152
75,0.0,152
76,0.0,152
77,0.045454545454545456,94
78,0.0,152
79,0.0,152
80,0.0,152
81,0.0,152
82,0.041666666666666664,97
83,0.0,152
84,0.0,152
85,0.0,152
86,0.0,152
87,0.0,152
88,0.0,152
89,0.0,152
90,0.0,152
91,0.36,84
92,0.36,84
93,0.0,152
94,0.0,152
95,0.0,152
96,0.0,152
97,0.0,152
98,0.0,152
99,0.0,152
100,3.205298013245033,36
101,3.172661870503597,37
102,3.172661870503597,37
103,0.0,152
104,0.0,152
105,0.0,152
106,0.0,152
107,0.0,152
108,0.0,152
109,4.0,26
110,0.0,152
111,0.0,152
112,0.0,152
113,0.0,152
114,0.0,152
115,0.0,152
116,0.0,152
117,0.0,152
118,0.0,152
119,0.0,152
120,0.0,152
121,0.0,152
122,0.0,152
123,0.0,152
124,0.0,152
125,0.0,152
126,0.0,152
127,0.0,152
128,0.0,152
129,0.0,152
130,0.0,152
131,0.0,152
132,0.0,152
133,0.0,152
134,0.0,152
135,0.0,152
136,0.0,152
137,0.0,152
138,0.043478260869565216,95
139,0.043478260869565216,95
140,0.043478260869565216,95
141,0.043478260869565216,95
142,0.0,152
143,0.0,152
144,0.0,152
145,0.0,152
146,0.0,152
147,0.0,152
148,0.043478260869565216,95
149,0.047619047619047616,93
150,0.0,152
151,0.0,152
152,0.043478260869565216,95
153,0.0,152
154,0.0,152
155,0.0,152
156,0.0,152
157,0.0,152
158,0.0,152
159,0.0,152
160,0.0,152
161,0.0,152
162,0.047619047619047616,93
163,0.0,152
164,0.0,152
165,0.0,152
166,0.0,152
167,0.0,152
168,0.0,152
169,0.0,152
170,0.0,152
171,0.0,152
172,0.0,152
173,0.0,152
174,0.0,152
175,0.0,152
176,0.0,152
177,0.0,152
178,0.0,152
179,0.0,152
180,0.0,152
181,0.0,152
182,0.045454545454545456,94
183,0.0,152
184,0.0,152
185,0.0,152
186,0.0,152
187,0.0,152
188,8.320754716981131,14
189,0.0,152
190,0.0,152
191,0.0,152
192,0.0,152
193,7.0144927536231885,21
194,0.0,152
195,0.0,152
196,0.0,152
197,0.0,152
198,12.6,7
199,6.914285714285715,22
200,0.0,152
201,0.0,152
202,3.4820143884892087,33
203,0.0,152
204,0.0,152
205,3.6390977443609023,31
206,0.0,152
207,0.0,152
208,3.8347826086956522,27
209,3.7058823529411766,30
210,0.0,152
211,0.0,152
212,0.0,152
213,0.0,152
214,0.631578947368421,71
215,0.043478260869565216,95
216,0.043478260869565216,95
217,0.0,152
218,0.0,152
219,0.0,152
220,0.0,152
221,0.043478260869565216,95
222,0.0,152
223,0.0,152
224,0.0,152
225,0.0,152
226,0.0,152
227,0.0,152
228,0.0,152
229,0.0,152
230,0.0,152
231,0.0,152
232,0.043478260869565216,95
233,0.0,152
234,0.043478260869565216,95
235,0.0,152
236,0.0,152
237,0.0,152
238,0.0,152
239,0.0,152
240,0.0,152
241,0.0,152
242,0.043478260869565216,95
243,0.043478260869565216,95
244,0.043478260869565216,95
245,0.0,152
246,0.0,152
247,0.0,152
248,0.0,152
249,0.0,152
250,0.0,152
251,0.0,152
252,0.0,152
253,0.043478260869565216,95
254,0.0,152
255,0.0,152
256,0.0,152
257,0.0,152
258,0.0,152
259,0.0,152
260,0.0,152
261,0.0,152
262,0.0,152
263,0.0,152
264,0.043478260869565216,95
265,0.0,152
266,0.0,152
267,0.043478260869565216,95
268,0.043478260869565216,95
269,0.0,152
270,10.022727272727273,10
271,10.022727272727273,10
272,0.0,152
273,0.0,152
274,0.0,152
275,0.0,152
276,0.0,152
277,0.0,152
278,0.0,152
279,0.0,152
280,0.0,152
281,0.0,152
282,10.022727272727273,10
283,0.0,152
284,10.022727272727273,10
285,10.022727272727273,10
286,0.0,152
287,0.0,152
288,0.0,152
289,2.3142857142857145,49
290,0.0,152
291,0.0,152
292,0.0,152
293,0.0,152
294,0.0,152
295,3.4820143884892087,33
296,0.0,152
297,0.0,152
298,0.0,152
299,0.0,152
300,10.022727272727273,10
301,10.022727272727273,10
302,0.0,152
303,0.0,152
304,0.0,152
305,0.0,152
306,0.0,152
307,0.0,152
308,0.0,152
309,0.0,152
310,0.0,152
311,0.0,152
312,0.0,152
313,0.0,152
314,0.0,152
315,0.0,152
316,0.0,152
317,0.0,152
318,0.0,152
319,0.0,152
320,0.0,152
321,0.0,152
322,0.0,152
323,0.0,152
324,0.0,152
325,0.0,152
326,0.0,152
327,0.0,152
328,0.0,152
329,0.047619047619047616,93
330,0.0,152
331,0.047619047619047616,93
332,0.047619047619047616,93
333,0.047619047619047616,93
334,0.043478260869565216,95
335,0.0,152
336,0.0,152
337,0.0,152
338,0.0,152
339,0.0,152
340,0.043478260869565216,95
341,0.0,152
342,0.047619047619047616,93
343,0.043478260869565216,95
344,0.043478260869565216,95
345,0.043478260869565216,95
346,0.0,152
347,0.0,152
348,0.043478260869565216,95
349,0.0,152
350,0.0,152
351,0.6923076923076923,68
352,0.0,152
353,0.0,152
354,0.0,152
355,0.0,152
356,0.02702702702702703,114
357,0.0,152
358,0.0,152
359,0.0,152
360,0.0,152
361,0.0,152
362,0.0,152
363,0.0,152
364,0.02702702702702703,114
365,0.0,152
366,0.0,152
367,0.0,152
368,0.0,152
369,0.0,152
370,0.0,152
371,0.0,152
372,0.0,152
373,0.0,152
374,0.0,152
375,2.7039106145251397,43
376,0.0,152
377,0.0,152
378,0.0,152
379,0.0,152
380,0.0,152
381,0.0,152
382,0.0,152
383,0.0,152
384,0.0,152
385,0.0,152
386,0.0,152
387,0.0,152
388,0.0,152
389,0.0,152
390,0.0,152
391,0.0,152
392,0.0,152
393,0.0,152
394,0.0,152
395,48.4,3
396,0.013157894736842105,136
397,0.0,152
398,0.034482758620689655,99
399,0.0,152
400,0.0,152
401,0.0,152
402,0.0,152
403,0.0,152
404,0.014492753623188406,132
405,0.0,152
406,0.0,152
407,0.0,152
408,0.0,152
409,0.0,152
410,0.0,152
411,0.0,152
412,0.013157894736842105,136
413,0.014492753623188406,132
414,0.0,152
415,0.0,152
416,0.0,152
417,0.0,152
418,0.0,152
419,0.0,152
420,0.0,152
421,0.0,152
422,0.0,152
423,0.0,152
424,0.0,152
425,0.0,152
426,0.0,152
427,0.0,152
428,0.0,152
429,15.384615384615385,4
430,0.0,152
431,9.523809523809524,12
432,100.0,1
433,100.0,1
434,0.0,152
435,0.0,152
436,9.75609756097561,11
437,0.0,152
438,0.0,152
439,0.0,152
440,0.0,152
441,9.75609756097561,11
442,0.0,152
443,0.0,152
